event_id,time,src,dst,country,event_type,label
12883,149.0,Citizen (Honduras),Unspecified Actor,Honduras,141,1
12881,149.0,Student (Malawi),Unspecified Actor,Malawi,141,1
12882,149.0,Citizen (India),Unspecified Actor,India,141,1
12880,149.0,Citizen (Oman),Unspecified Actor,Oman,141,1
12879,149.0,Activist (Oman),Unspecified Actor,Oman,141,1
12885,149.0,Citizen (Albania),People Associated with the Opposition (Albania),Albania,143,1
12858,149.0,Citizen (Argentina),Unspecified Actor,Argentina,141,1
12874,149.0,Citizen (Syria),Unspecified Actor,Syria,141,1
12873,149.0,Protester (Russia),Unspecified Actor,Russian Federation,141,1
12872,149.0,Citizen (India),Unspecified Actor,India,141,1
12870,149.0,Citizen (Italy),Government (Italy),Italy,141,1
12871,149.0,Citizen (Italy),Unspecified Actor,Italy,141,1
12869,149.0,Citizen (Honduras),Unspecified Actor,Honduras,141,1
12845,149.0,Citizen (Syria),Unspecified Actor,Syria,141,1
12878,149.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
12851,149.0,Lawmaker (Israel),Unspecified Actor,Israel,141,1
12850,149.0,People Associated with the Opposition (Kosovo),Unspecified Actor,Kosovo,143,1
12849,149.0,Main Opposition (Macedonia),Unspecified Actor,the former Yugoslav Republic of Macedonia,141,1
12848,149.0,"Student (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,141,1
12847,149.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,141,1
12846,149.0,Hamas,Unspecified Actor,Occupied Palestinian Territory,141,1
12844,149.0,Protester (Syria),Military Personnel - Special (Syria),Syria,141,1
12827,149.0,Citizen (Japan),Japan,Japan,141,1
12826,149.0,Villager (China),China,China,141,1
12825,149.0,Protester (South Africa),Police (South Africa),South Africa,145,1
12824,149.0,Citizen (Kuwait),Unspecified Actor,Kuwait,141,1
12822,149.0,Citizen (South Korea),Unspecified Actor,South Korea,141,1
12823,149.0,Lawmaker (South Korea),Unspecified Actor,South Korea,141,1
12821,149.0,Men (Italy),Unspecified Actor,Italy,141,1
12820,149.0,Lawmaker (South Korea),Unspecified Actor,South Korea,141,1
12884,149.0,Citizen (Albania),Legislature (Albania),Albania,143,1
12812,149.0,Citizen (Italy),Government (Italy),Italy,141,1
12852,149.0,Citizen (Syria),Bashar al-Assad,Syria,141,1
12853,149.0,Protester (Syria),Bashar al-Assad,Syria,141,1
12855,149.0,Citizen (South Africa),Unspecified Actor,South Africa,141,1
12854,149.0,Opposition Activist (Russia),Unspecified Actor,Russian Federation,141,1
12860,149.0,Arab Israelis,Unspecified Actor,Israel,141,1
12862,149.0,Citizen (Israel),Unspecified Actor,Israel,141,1
12830,149.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,141,1
12831,149.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,141,1
12832,149.0,"Protester (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,141,1
12834,149.0,Citizen (Nigeria),Unspecified Actor,Nigeria,143,1
12833,149.0,Arab Israelis,Unspecified Actor,Israel,141,1
12835,149.0,Citizen (Syria),Bashar al-Assad,Syria,141,1
12836,149.0,Citizen (Turkey),Unspecified Actor,Turkey,141,1
12875,149.0,Protester (Israel),Police (Israel),Israel,145,1
12868,149.0,Activist (United States),Unspecified Actor,United States,141,1
12859,149.0,Citizen (Kosovo),Unspecified Actor,Kosovo,141,1
12887,149.0,Protester (Senegal),Unspecified Actor,Senegal,141,1
12857,149.0,Citizen (Nigeria),Unspecified Actor,Nigeria,143,1
12914,150.0,Protester (Russia),Other Authorities / Officials (Russia),Russian Federation,141,1
12909,150.0,Activist (Egypt),Unspecified Actor,Egypt,141,1
12932,150.0,Citizen (Nigeria),Unspecified Actor,Nigeria,143,1
12915,150.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
12923,150.0,Protester (Oman),Inspector General of Police and Customs,Oman,141,1
12925,150.0,Protester (Ethiopia),Police (Ethiopia),Ethiopia,145,1
12890,150.0,Moussa Koussa,Muammar al-Qaddafi,Libya,141,1
12935,150.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
12921,150.0,Protester (Oman),Inspector General of Police and Customs,Oman,141,1
12922,150.0,Citizen (Oman),Inspector General of Police and Customs,Oman,141,1
12906,150.0,Citizen (Yemen),Unspecified Actor,Yemen,141,1
12936,150.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
12919,150.0,Citizen (India),Unspecified Actor,India,141,1
12920,150.0,Protester (Yemen),Unspecified Actor,Yemen,141,1
12898,150.0,Social Democratic Union,Legislature (Macedonia),the former Yugoslav Republic of Macedonia,143,1
12901,150.0,Protester (Syria),Military Personnel - Special (Syria),Syria,141,1
12900,150.0,Protester (Syria),Unspecified Actor,Syria,141,1
12899,150.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,141,1
12894,150.0,Protester (Syria),Unspecified Actor,Syria,141,1
12943,150.0,Citizen (Nigeria),Unspecified Actor,Nigeria,141,1
12907,150.0,Protester (Yemen),Unspecified Actor,Yemen,141,1
12893,150.0,Activist (Malaysia),Unspecified Actor,Malaysia,141,1
12933,150.0,Protester (Russia),Police (Russia),Russian Federation,141,1
12904,150.0,Activist (Russia),Unspecified Actor,Russian Federation,141,1
12905,150.0,Citizen (Egypt),Unspecified Actor,Egypt,141,1
12889,150.0,Citizen (Italy),Unspecified Actor,Italy,141,1
12934,150.0,Citizen (Russia),Police (Russia),Russian Federation,141,1
12902,150.0,Citizen (Syria),Unspecified Actor,Syria,141,1
12903,150.0,Boris Efimovich Nemtsov,Vladimir Putin,Russian Federation,141,1
12913,150.0,Citizen (Libya),Unspecified Actor,Libya,141,1
12916,150.0,Rights Activist (Russia),Unspecified Actor,Russian Federation,141,1
12892,150.0,Citizen (United Kingdom),Unspecified Actor,United Kingdom,141,1
12918,150.0,Citizen (Italy),Unspecified Actor,Italy,141,1
12917,150.0,Protester (Russia),Unspecified Actor,Russian Federation,141,1
12940,150.0,Protester (Argentina),Other Authorities / Officials (Argentina),Argentina,141,1
12908,150.0,Protester (Yemen),Unspecified Actor,Yemen,141,1
12937,150.0,Human Rights Group (Russia),Unspecified Actor,Russian Federation,141,1
12912,150.0,Citizen (Nigeria),Unspecified Actor,Nigeria,141,1
12931,150.0,Citizen (Russia),Police (Russia),Russian Federation,141,1
12930,150.0,Protester (Philippines),Court Judge (Philippines),Philippines,141,1
12929,150.0,Citizen (South Africa),Police (South Africa),South Africa,145,1
12928,150.0,Citizen (South Africa),Unspecified Actor,South Africa,144,1
12927,150.0,Citizen (India),Unspecified Actor,India,141,1
12926,150.0,Protester (Syria),Unspecified Actor,Syria,145,1
12897,150.0,Protester (Pakistan),Government (Pakistan),Pakistan,141,1
12939,150.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
12941,150.0,Yang Jiechi,Unspecified Actor,China,143,1
12942,150.0,Protester (Yemen),Unspecified Actor,Yemen,141,1
12910,150.0,Protester (Russia),Unspecified Actor,Russian Federation,141,1
12911,150.0,Citizen (Nigeria),Unspecified Actor,Nigeria,141,1
12895,150.0,Citizen (Australia),Education (Australia),Australia,141,1
12896,150.0,Activist (South Korea),North Korea,South Korea,141,1
12938,150.0,Opposition Activist (Russia),Police (Russia),Russian Federation,141,1
12924,150.0,Activist (United States),Unspecified Actor,United States,141,1
12891,150.0,Student (Libya),Unspecified Actor,Libya,141,1
12888,150.0,Citizen (Libya),Muammar al-Qaddafi,Libya,1411,1
12982,151.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
13013,151.0,Protester (Afghanistan),Afghanistan,Afghanistan,145,1
13012,151.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
13011,151.0,Protester (Oman),Inspector General of Police and Customs,Oman,141,1
13010,151.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
13009,151.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
12973,151.0,Religion (Syria),Unspecified Actor,Syria,141,1
13004,151.0,Protester (Afghanistan),Employee (Afghanistan),Afghanistan,145,1
12975,151.0,Citizen (Libya),Unspecified Actor,Libya,143,1
13022,151.0,Protester (Oman),Military Personnel - Special (Oman),Oman,145,1
12989,151.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
13020,151.0,Protester (Syria),Unspecified Actor,Syria,141,1
12987,151.0,Protester (Croatia),Unspecified Actor,Croatia,141,1
12985,151.0,Protester (Yemen),Ali Abdullah Saleh,Yemen,1411,1
12984,151.0,People Associated with the Opposition (Kosovo),Unspecified Actor,Kosovo,143,1
12983,151.0,Protester (Syria),Military Personnel - Special (Syria),Syria,141,1
13008,151.0,Protester (Oman),Unspecified Actor,Oman,145,1
13007,151.0,Protester (Oman),Inspector General of Police and Customs,Oman,141,1
13006,151.0,Narendra Modi,Congress (India),India,141,1
12957,151.0,Protester (Syria),Military Personnel - Special (Syria),Syria,141,1
12988,151.0,Representatives (Croatia),Unspecified Actor,Croatia,141,1
12955,151.0,Citizen (Syria),Unspecified Actor,Syria,141,1
12953,151.0,Protester (Syria),Military Personnel - Special (Syria),Syria,141,1
12999,151.0,Protester (Syria),Military Personnel - Special (Syria),Syria,141,1
12998,151.0,Protester (United States),Unspecified Actor,United States,141,1
13035,151.0,Protester (United States),Unspecified Actor,United States,141,1
13028,151.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
13027,151.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
13026,151.0,Protester (Syria),Military Personnel - Special (Syria),Syria,141,1
13025,151.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
13024,151.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
12952,151.0,Protester (Yemen),Unspecified Actor,Yemen,141,1
13044,151.0,Action Congress of Nigeria,Unspecified Actor,Nigeria,143,1
13043,151.0,Muhammadu Buhari,Unspecified Actor,Nigeria,143,1
13042,151.0,Women (Nigeria),Unspecified Actor,Nigeria,143,1
13041,151.0,Main Opposition (Kazakhstan),Kazakhstan,Kazakhstan,143,1
13040,151.0,Citizen (Syria),Unspecified Actor,Syria,141,1
12944,151.0,Villager (China),Unspecified Actor,China,141,1
12972,151.0,Citizen (Jordan),City Mayor (Jordan),Jordan,141,1
12956,151.0,Citizen (Syria),Unspecified Actor,Syria,141,1
13023,151.0,Protester (Oman),Military (Oman),Oman,141,1
13003,151.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
13021,151.0,Citizen (Syria),Unspecified Actor,Syria,141,1
13052,151.0,Activist (United Arab Emirates),Unspecified Actor,United Arab Emirates,141,1
13019,151.0,Protester (Afghanistan),Afghanistan,Afghanistan,145,1
13018,151.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
13048,151.0,Citizen (Africa),Unspecified Actor,,141,1
13016,151.0,Protester (Afghanistan),Employee (Afghanistan),Afghanistan,145,1
13075,151.0,Bashar al-Assad,Unspecified Actor,Syria,141,1
13074,151.0,Citizen (Yemen),Unspecified Actor,Yemen,141,1
13073,151.0,Citizen (Saudi Arabia),Unspecified Actor,Saudi Arabia,141,1
13072,151.0,Citizen (Syria),Unspecified Actor,Syria,141,1
13071,151.0,Rights Activist (Russia),Unspecified Actor,Russian Federation,141,1
13039,151.0,Protester (Syria),Military (Syria),Syria,145,1
13038,151.0,Protester (Yemen),Unspecified Actor,Yemen,141,1
13037,151.0,Citizen (Yemen),Unspecified Actor,Yemen,141,1
13068,151.0,Rights Activist (Russia),Unspecified Actor,Russian Federation,141,1
13034,151.0,Citizen (United States),Unspecified Actor,United States,141,1
12960,151.0,Citizen (Syria),Unspecified Actor,Syria,141,1
13032,151.0,Citizen (Syria),Unspecified Actor,Syria,141,1
13015,151.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
13014,151.0,Citizen (Yemen),Unspecified Actor,Yemen,141,1
13045,151.0,Goodluck Jonathan,Unspecified Actor,Nigeria,143,1
12996,151.0,Citizen (Syria),Unspecified Actor,Syria,141,1
12995,151.0,Citizen (Afghanistan),Military (International),Afghanistan,145,1
12994,151.0,Citizen (Oman),Unspecified Actor,Oman,141,1
12993,151.0,Citizen (Oman),Inspector General of Police and Customs,Oman,141,1
12992,151.0,Protester (Oman),Inspector General of Police and Customs,Oman,145,1
12991,151.0,Protester (Oman),Unspecified Actor,Oman,141,1
12990,151.0,Protester (Afghanistan),Religion (United States),Afghanistan,141,1
13005,151.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
13067,151.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
13066,151.0,Protester (Russia),Other Authorities / Officials (Russia),Russian Federation,141,1
13065,151.0,Citizen (Nigeria),Unspecified Actor,Nigeria,143,1
13064,151.0,Muhammadu Buhari,Unspecified Actor,Nigeria,143,1
13063,151.0,Citizen (Yemen),Unspecified Actor,Yemen,141,1
13062,151.0,Protester (Russia),Unspecified Actor,Russian Federation,141,1
13055,151.0,Protester (Syria),Military (Syria),Syria,141,1
13054,151.0,Protester (Syria),Military (Syria),Syria,141,1
13036,151.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
13002,151.0,Citizen (Yemen),Unspecified Actor,Yemen,141,1
13033,151.0,Citizen (Syria),Unspecified Actor,Syria,141,1
13000,151.0,Protester (Egypt),Unspecified Actor,Egypt,141,1
13046,151.0,Namadi Sambo,Unspecified Actor,Nigeria,143,1
13077,151.0,Protester (Syria),Unspecified Actor,Syria,141,1
13076,151.0,Protester (Syria),Unspecified Actor,Syria,141,1
12964,151.0,Religion (Syria),Unspecified Actor,Syria,141,1
12974,151.0,Citizen (South Africa),Unspecified Actor,South Africa,141,1
12962,151.0,Student (Canada),Unspecified Actor,Canada,141,1
12961,151.0,Citizen (Syria),Unspecified Actor,Syria,141,1
12986,151.0,Protester (Croatia),Government (Croatia),Croatia,1411,1
12959,151.0,Protester (Syria),Unspecified Actor,Syria,141,1
12958,151.0,Citizen (Syria),Unspecified Actor,Syria,141,1
13069,151.0,Protester (Russia),Unspecified Actor,Russian Federation,141,1
13001,151.0,Citizen (Yemen),Unspecified Actor,Yemen,141,1
13017,151.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
12997,151.0,Citizen (United States),Unspecified Actor,United States,141,1
13078,151.0,Student (Cameroon),Cameroon,Cameroon,141,1
12981,151.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
12980,151.0,Citizen (Syria),Unspecified Actor,Syria,141,1
12979,151.0,Protester (Yemen),Unspecified Actor,Yemen,141,1
12978,151.0,Religion (Syria),Military Personnel - Special (Syria),Syria,145,1
12977,151.0,Protester (Syria),Military (Syria),Syria,141,1
13070,151.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
12965,151.0,Main Opposition (Azerbaijan),Unspecified Actor,Azerbaijan,141,1
12971,151.0,Children (Jordan),Unspecified Actor,Jordan,141,1
13029,151.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
12969,151.0,Citizen (Syria),Unspecified Actor,Syria,141,1
12968,151.0,Citizen (Syria),Unspecified Actor,Syria,141,1
12954,151.0,Citizen (Syria),Unspecified Actor,Syria,141,1
12966,151.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
13080,151.0,European Commission,Unspecified Actor,,141,1
13079,151.0,Activist (Cameroon),Unspecified Actor,Cameroon,145,1
12951,151.0,Citizen (Yemen),Unspecified Actor,Yemen,141,1
12950,151.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
12949,151.0,Protester (Yemen),Unspecified Actor,Yemen,141,1
12948,151.0,Villager (China),Unspecified Actor,China,141,1
12947,151.0,Activist (Indonesia),Government (Indonesia),Indonesia,141,1
12946,151.0,Citizen (South Korea),Unspecified Actor,South Korea,143,1
12945,151.0,Citizen (Guatemala),Unspecified Actor,Guatemala,141,1
12976,151.0,Citizen (Syria),Unspecified Actor,Syria,141,1
13053,151.0,Citizen (Syria),Unspecified Actor,Syria,141,1
12970,151.0,Activist (Jordan),Jordan,Jordan,141,1
13050,151.0,Citizen (South Africa),Unspecified Actor,South Africa,141,1
13049,151.0,Citizen (Egypt),Unspecified Actor,Egypt,141,1
12967,151.0,Citizen (Syria),Military Personnel - Special (Syria),Syria,141,1
13047,151.0,Student (Liberia),Unspecified Actor,Liberia,141,1
13031,151.0,Protester (Syria),Military Personnel - Special (Syria),Syria,141,1
13030,151.0,Citizen (Syria),Unspecified Actor,Syria,141,1
13061,151.0,Citizen (Pakistan),Organized Crime (Pakistan),Pakistan,145,1
13060,151.0,Citizen (Pakistan),Unspecified Actor,Pakistan,141,1
13059,151.0,Citizen (South Africa),Unspecified Actor,South Africa,144,1
13058,151.0,Citizen (South Africa),Unspecified Actor,South Africa,141,1
13057,151.0,Protester (Jordan),Unspecified Actor,Jordan,141,1
13056,151.0,Activist (Jordan),Jordan,Jordan,141,1
12963,151.0,Student (Canada),Unspecified Actor,Canada,141,1
13051,151.0,Citizen (Saudi Arabia),Unspecified Actor,Saudi Arabia,141,1
13130,152.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
13129,152.0,Citizen (Afghanistan),Religion (United States),Afghanistan,141,1
13128,152.0,Citizen (Oman),Military Personnel - Special (Oman),Oman,145,1
13132,152.0,Citizen (Yemen),Unspecified Actor,Yemen,141,1
13117,152.0,Citizen (Syria),Military Personnel - Special (Syria),Syria,141,1
13097,152.0,Protester (Afghanistan),Military Personnel - Special (Afghanistan),Afghanistan,145,1
13099,152.0,Protester (Azerbaijan),Other Authorities / Officials (Azerbaijan),Azerbaijan,1411,1
13124,152.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,145,1
13190,152.0,Medical Personnel (India),Unspecified Actor,India,143,1
13094,152.0,Citizen (Syria),Unspecified Actor,Syria,141,1
13103,152.0,Men (Afghanistan),Unspecified Actor,Afghanistan,141,1
13096,152.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
13098,152.0,Protester (Iraq),Unspecified Actor,Iraq,141,1
13123,152.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
13142,152.0,Employee (Tunisia),Tunisia,Tunisia,141,1
13122,152.0,Protester (Iraq),Military Personnel - Special (Iraq),Iraq,145,1
13112,152.0,Protester (Syria),Military Personnel - Special (Syria),Syria,141,1
13113,152.0,Protester (Syria),Military Personnel - Special (Syria),Syria,141,1
13114,152.0,Protester (Syria),Unspecified Actor,Syria,141,1
13169,152.0,Citizen (Morocco),Unspecified Actor,Morocco,141,1
13137,152.0,Protester (Afghanistan),Unspecified Actor,Afghanistan,141,1
13151,152.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
13163,152.0,Muhammadu Buhari,Unspecified Actor,Nigeria,143,1
13196,152.0,Citizen (Syria),Unspecified Actor,Syria,141,1
13125,152.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
13109,152.0,Protester (Afghanistan),Police (Afghanistan),Afghanistan,141,1
13095,152.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
13108,152.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
13107,152.0,Citizen (United States),Unspecified Actor,United States,141,1
13118,152.0,Jamiat Ulema-i-Islam,Unspecified Actor,Pakistan,141,1
13115,152.0,Protester (Oman),Unspecified Actor,Oman,141,1
13172,152.0,Protester (Morocco),Unspecified Actor,Morocco,141,1
13133,152.0,Citizen (Yemen),Unspecified Actor,Yemen,141,1
13167,152.0,Student (Liberia),Unspecified Actor,Liberia,141,1
13160,152.0,Christian (United States),Unspecified Actor,United States,141,1
13143,152.0,Citizen (Belgium),Unspecified Actor,Belgium,141,1
13139,152.0,Citizen (Afghanistan),Police (Afghanistan),Afghanistan,145,1
13140,152.0,Protester (Azerbaijan),Police (Azerbaijan),Azerbaijan,141,1
13158,152.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
13188,152.0,Protester (Azerbaijan),Police (Azerbaijan),Azerbaijan,141,1
13102,152.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
13085,152.0,Activist (Bangladesh),Police (Bangladesh),Bangladesh,145,1
13156,152.0,Citizen (Syria),Military Personnel - Special (Syria),Syria,141,1
13200,152.0,Citizen (Syria),Unspecified Actor,Syria,141,1
13089,152.0,Protester (Syria),Unspecified Actor,Syria,141,1
13141,152.0,Protester (Azerbaijan),Other Authorities / Officials (Azerbaijan),Azerbaijan,1411,1
13134,152.0,Citizen (Syria),Unspecified Actor,Syria,141,1
13111,152.0,Citizen (Syria),Unspecified Actor,Syria,141,1
13135,152.0,Protester (Syria),Unspecified Actor,Syria,141,1
13136,152.0,Protester (Syria),Military Personnel - Special (Syria),Syria,141,1
13185,152.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
13189,152.0,Activist (Azerbaijan),Unspecified Actor,Azerbaijan,141,1
13159,152.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
13199,152.0,Citizen (Yemen),Unspecified Actor,Yemen,141,1
13198,152.0,Activist (Syria),Police (Syria),Syria,141,1
13165,152.0,Goodluck Jonathan,Unspecified Actor,Nigeria,143,1
13201,152.0,Protester (Syria),Police (Syria),Syria,145,1
13186,152.0,Protester (Iraq),Iraqi Kurdistan,Iraq,145,1
13166,152.0,Namadi Sambo,Unspecified Actor,Nigeria,143,1
13168,152.0,Citizen (Africa),Unspecified Actor,,141,1
13161,152.0,Citizen (Egypt),Unspecified Actor,Egypt,141,1
13162,152.0,Women (Nigeria),Unspecified Actor,Nigeria,143,1
13146,152.0,Refugee (Tunisia),Unspecified Actor,Tunisia,141,1
13148,152.0,Protester (Oman),Military Personnel - Special (Oman),Oman,141,1
13145,152.0,Protester (Spain),Spain,Spain,141,1
13144,152.0,Citizen (Spain),Unspecified Actor,Spain,141,1
13187,152.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
13195,152.0,Protester (India),Unspecified Actor,India,144,1
13126,152.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
13127,152.0,Protester (Oman),Military Personnel - Special (Oman),Oman,141,1
13084,152.0,Activist (Bangladesh),Police (Bangladesh),Bangladesh,145,1
13157,152.0,Citizen (Afghanistan),Police (Afghanistan),Afghanistan,145,1
13179,152.0,Protester (Oman),Military Personnel - Special (Oman),Oman,141,1
13104,152.0,Protester (Afghanistan),Police (Afghanistan),Afghanistan,141,1
13155,152.0,Protester (Yemen),Police (Yemen),Yemen,145,1
13173,152.0,Citizen (Syria),Military Personnel - Special (Syria),Syria,141,1
13170,152.0,Citizen (Morocco),Unspecified Actor,Morocco,141,1
13171,152.0,Protester (Morocco),Unspecified Actor,Morocco,141,1
13138,152.0,Citizen (Afghanistan),Religion (United States),Afghanistan,141,1
13150,152.0,Protester (Syria),Police (Syria),Syria,141,1
13116,152.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
13110,152.0,Citizen (Afghanistan),Police (Afghanistan),Afghanistan,141,1
13194,152.0,Student (India),Unspecified Actor,India,141,1
13147,152.0,Protester (Oman),Unspecified Actor,Oman,141,1
13180,152.0,Imran Khan,Unspecified Actor,Pakistan,141,1
13149,152.0,Protester (Syria),Unspecified Actor,Syria,141,1
13182,152.0,Activist (Tunisia),Police (Tunisia),Tunisia,141,1
13183,152.0,Protester (Tunisia),Domestic Affairs (Tunisia),Tunisia,145,1
13100,152.0,Protester (Azerbaijan),Police (Azerbaijan),Azerbaijan,141,1
13178,152.0,Protester (Oman),Unspecified Actor,Oman,141,1
13101,152.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
13088,152.0,Jamaat I Islami,Unspecified Actor,,141,1
13081,152.0,Protester (United Kingdom),Unspecified Actor,United Kingdom,141,1
13090,152.0,Citizen (Yemen),Unspecified Actor,Yemen,141,1
13082,152.0,Citizen (Israel),Israel,Israel,143,1
13083,152.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
13093,152.0,Citizen (United States),Unspecified Actor,United States,141,1
13120,152.0,Jamiat Ulema-i-Islam,United States,Pakistan,141,1
13086,152.0,Citizen (Syria),Unspecified Actor,Syria,141,1
13184,152.0,Citizen (Tunisia),Tunisia,Tunisia,141,1
13091,152.0,Protester (Jordan),Unspecified Actor,Jordan,141,1
13202,152.0,Criminal (Algeria),Unspecified Actor,Algeria,141,1
13092,152.0,Citizen (Jordan),Unspecified Actor,Jordan,141,1
13154,152.0,Protester (Oman),Inspector General of Police and Customs,Oman,145,1
13197,152.0,Protester (Syria),Police (Syria),Syria,141,1
13181,152.0,Citizen (Azerbaijan),Police (Azerbaijan),Azerbaijan,141,1
13177,152.0,Protester (Afghanistan),Police (Afghanistan),Afghanistan,145,1
13152,152.0,Citizen (Afghanistan),Police (Afghanistan),Afghanistan,145,1
13121,152.0,Citizen (Pakistan),Unspecified Actor,Pakistan,144,1
13087,152.0,Citizen (Afghanistan),Religion (United States),Afghanistan,141,1
13191,152.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
13193,152.0,Muhammadu Buhari,Unspecified Actor,Nigeria,143,1
13105,152.0,Protester (Azerbaijan),Other Authorities / Officials (Azerbaijan),Azerbaijan,1411,1
13131,152.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
13164,152.0,Action Congress of Nigeria,Unspecified Actor,Nigeria,143,1
13176,152.0,Protester (Afghanistan),Afghanistan,Afghanistan,145,1
13192,152.0,Citizen (Nigeria),Unspecified Actor,Nigeria,143,1
13175,152.0,Employee (Tunisia),Tunisia,Tunisia,141,1
13174,152.0,Protester (Syria),Military Personnel - Special (Syria),Syria,141,1
13106,152.0,Hamid Karzai,United States,Afghanistan,141,1
13119,152.0,Activist (Jamiat Ulema-i-Islam),Unspecified Actor,Pakistan,141,1
13153,152.0,Protester (Afghanistan),Police (Afghanistan),Afghanistan,141,1
13274,153.0,Citizen (Afghanistan),Barack Obama,Afghanistan,145,1
13242,153.0,Citizen (Morocco),Unspecified Actor,Morocco,141,1
13244,153.0,Protester (Morocco),Unspecified Actor,Morocco,141,1
13265,153.0,Student (Afghanistan),Unspecified Actor,Afghanistan,141,1
13212,153.0,Protester (Yemen),Police (Yemen),Yemen,141,1
13246,153.0,Protester (Syria),Unspecified Actor,Syria,141,1
13245,153.0,Protester (Yemen),Police (Yemen),Yemen,141,1
13283,153.0,Citizen (India),India,India,141,1
13243,153.0,Protester (Morocco),Unspecified Actor,Morocco,141,1
13210,153.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
13241,153.0,Citizen (Morocco),Unspecified Actor,Morocco,141,1
13208,153.0,Protester (Afghanistan),Unspecified Actor,Afghanistan,141,1
13207,153.0,Citizen (Oman),Military Personnel - Special (Oman),Oman,145,1
13206,153.0,Protester (Oman),Military Personnel - Special (Oman),Oman,141,1
13271,153.0,Protester (Taiwan),Ma Ying Jeou,Taiwan,141,1
13272,153.0,Protester (Afghanistan),United Nations,Afghanistan,145,1
13287,153.0,Medical Personnel (India),Unspecified Actor,India,143,1
13293,153.0,Citizen (Syria),Unspecified Actor,Syria,141,1
13289,153.0,Protester (Syria),Syria,Syria,145,1
13278,153.0,Protester (Yemen),Police (Yemen),Yemen,141,1
13266,153.0,Citizen (Africa),Unspecified Actor,,141,1
13267,153.0,People Associated with the Opposition (Kazakhstan),Unspecified Actor,Kazakhstan,143,1
13229,153.0,Citizen (Iraq),Police (Iraq),Iraq,145,1
13269,153.0,Protester (Taiwan),Ma Ying Jeou,Taiwan,141,1
13227,153.0,Citizen (United States),Unspecified Actor,United States,141,1
13217,153.0,Citizen (Syria),Unspecified Actor,Syria,141,1
13225,153.0,Protester (Bangladesh),Police (Bangladesh),Bangladesh,145,1
13219,153.0,Protester (Yemen),Police (Yemen),Yemen,141,1
13220,153.0,Protester (Yemen),Police (Yemen),Yemen,141,1
