event_id,time,src,dst,country,event_type,label
2809,54.0,Activist (China),Unspecified Actor,China,141,1
2823,55.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2843,55.0,Protester (Tunisia),Labor Union (Tunisia),Tunisia,141,1
2825,55.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2844,55.0,Citizen (Cote d'Ivoire),Unspecified Actor,Cote d'Ivoire,141,1
2829,55.0,Citizen (India),Unspecified Actor,India,141,1
2830,55.0,Protester (Kuwait),Military (Kuwait),Kuwait,141,1
2837,55.0,Protester (France),Unspecified Actor,France,141,1
2832,55.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2842,55.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
2846,55.0,Citizen (United States),Unspecified Actor,United States,141,1
2838,55.0,"Protester (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,141,1
2841,55.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
2836,55.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2835,55.0,Protester (Russia),Unspecified Actor,Russian Federation,141,1
2840,55.0,Citizen (Haiti),Unspecified Actor,Haiti,141,1
2839,55.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
2827,55.0,Human Rights Activist (India),Unspecified Actor,India,141,1
2822,55.0,Protester (Tunisia),Tunisia,Tunisia,141,1
2821,55.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2824,55.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2834,55.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2833,55.0,Protester (Russia),Unspecified Actor,Russian Federation,141,1
2826,55.0,Citizen (India),Unspecified Actor,India,141,1
2828,55.0,Citizen (India),Unspecified Actor,India,141,1
2831,55.0,Citizen (Pakistan),Inter-Services Intelligence,Pakistan,141,1
2845,55.0,Children (Nigeria),Unspecified Actor,Nigeria,141,1
2898,56.0,Labor Union (Tunisia),Unspecified Actor,Tunisia,141,1
2899,56.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
2886,56.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
2850,56.0,Human Rights Activist (India),Unspecified Actor,India,141,1
2890,56.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
2847,56.0,Citizen (India),Unspecified Actor,India,141,1
2853,56.0,Party Member (Afghanistan),Unspecified Actor,Afghanistan,141,1
2867,56.0,Citizen (Russia),Police (Russia),Russian Federation,145,1
2856,56.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2855,56.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2895,56.0,Anatoly Lebedko,Unspecified Actor,Belarus,142,1
2882,56.0,Member of Parliament (India),Unspecified Actor,India,142,1
2881,56.0,Citizen (Pakistan),Unspecified Actor,Pakistan,141,1
2905,56.0,Citizen (Senegal),Unspecified Actor,Senegal,142,1
2878,56.0,Children (Nigeria),Unspecified Actor,Nigeria,141,1
2889,56.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2851,56.0,Citizen (India),Unspecified Actor,India,141,1
2874,56.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
2875,56.0,Children (India),Unspecified Actor,India,145,1
2876,56.0,Employee (Pakistan),Government (Pakistan),Pakistan,141,1
2904,56.0,Citizen (Cote d'Ivoire),Police (Cote d'Ivoire),Cote d'Ivoire,145,1
2868,56.0,Avigdor Lieberman,Government (Turkey),Israel,141,1
2869,56.0,Activist (Egypt),Unspecified Actor,Egypt,141,1
2870,56.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2861,56.0,Scholar (India),India,India,141,1
2852,56.0,Citizen (Cote d'Ivoire),Unspecified Actor,Cote d'Ivoire,143,1
2901,56.0,Citizen (Brazil),Unspecified Actor,Brazil,141,1
2857,56.0,"Citizen (Palestinian Territory, Occupied)",Israeli Defense Forces,Occupied Palestinian Territory,145,1
2860,56.0,Student (India),India,India,141,1
2884,56.0,Citizen (Ukraine),Ukraine,Ukraine,141,1
2893,56.0,Protester (Russia),Police (Russia),Russian Federation,141,1
2897,56.0,Activist (India),Unspecified Actor,India,141,1
2880,56.0,Citizen (Russia),Russia,Russian Federation,141,1
2879,56.0,Citizen (Russia),Russia,Russian Federation,141,1
2854,56.0,Activist (Jamaat al Muslimeen),Pakistan,Trinidad and Tobago,141,1
2900,56.0,Citizen (Brazil),Unspecified Actor,Brazil,141,1
2894,56.0,Anatoly Lebedko,Unspecified Actor,Belarus,142,1
2892,56.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
2885,56.0,Labor Union (Tunisia),Unspecified Actor,Tunisia,141,1
2849,56.0,Citizen (India),Unspecified Actor,India,143,1
2888,56.0,Protester (Russia),Police (Russia),Russian Federation,141,1
2887,56.0,Bangladesh Nationalist Party,Government (Bangladesh),Bangladesh,141,1
2873,56.0,Labor Union (Tunisia),Unspecified Actor,Tunisia,141,1
2896,56.0,Activist (India),Unspecified Actor,India,141,1
2883,56.0,Member of Parliament (India),Unspecified Actor,India,142,1
2866,56.0,Citizen (France),Unspecified Actor,France,144,1
2859,56.0,Hamas,Mossad,Occupied Palestinian Territory,141,1
2848,56.0,Citizen (India),Unspecified Actor,India,143,1
2864,56.0,"Citizen (Palestinian Territory, Occupied)",Israel,Occupied Palestinian Territory,141,1
2863,56.0,Activist (United States),Unspecified Actor,United States,141,1
2871,56.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2872,56.0,People Associated with the Opposition (Belarus),Unspecified Actor,Belarus,141,1
2891,56.0,Labor Union (Tunisia),Unspecified Actor,Tunisia,141,1
2903,56.0,Citizen (Brazil),Unspecified Actor,Brazil,141,1
2877,56.0,Activist (Russia),Russia,Russian Federation,141,1
2902,56.0,Citizen (Brazil),Unspecified Actor,Brazil,141,1
2858,56.0,Citizen (Senegal),Unspecified Actor,Senegal,141,1
2862,56.0,Protester (India),Unspecified Actor,India,141,1
2865,56.0,"Protester (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,141,1
2920,57.0,Labor Union (Tunisia),Unspecified Actor,Tunisia,141,1
2919,57.0,Education (United States),Unspecified Actor,United States,141,1
2912,57.0,Party Member (Afghanistan),Unspecified Actor,Afghanistan,141,1
2936,57.0,Protester (Iran),Police (Iran),Iran,145,1
2944,57.0,Protester (Brazil),Unspecified Actor,Brazil,141,1
2933,57.0,"Protester (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,141,1
2945,57.0,Citizen (France),Unspecified Actor,France,141,1
2946,57.0,Protester (Tunisia),Police (Tunisia),Tunisia,145,1
2947,57.0,Protester (Tunisia),Unspecified Actor,Tunisia,145,1
2938,57.0,Protester (South Korea),Unspecified Actor,South Korea,141,1
2927,57.0,"Citizen (Palestinian Territory, Occupied)",United States,Occupied Palestinian Territory,145,1
2906,57.0,Islamic Action Front,Unspecified Actor,Jordan,143,1
2934,57.0,Citizen (Israel),Israeli Defense Forces,Israel,145,1
2913,57.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2911,57.0,Citizen (United States),Unspecified Actor,United States,141,1
2948,57.0,Protester (Russia),Unspecified Actor,Russian Federation,141,1
2940,57.0,Citizen (Russia),Russia,Russian Federation,141,1
2942,57.0,Citizen (South Africa),Unspecified Actor,South Africa,141,1
2922,57.0,Men (Tunisia),Unspecified Actor,Tunisia,145,1
2921,57.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
2918,57.0,Children (Tunisia),Military Personnel - Special (Tunisia),Tunisia,145,1
2939,57.0,Activist (India),Unspecified Actor,India,141,1
2917,57.0,Protester (Tanzania),Police (Tanzania),Tanzania,141,1
2907,57.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2924,57.0,Children (Niger),Unspecified Actor,Niger,141,1
2908,57.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
2941,57.0,Human Rights Activist (India),Unspecified Actor,India,141,1
2909,57.0,Activist (Egypt),Unspecified Actor,Egypt,141,1
2914,57.0,Cleric (Sudan),Unspecified Actor,Sudan,141,1
2915,57.0,Citizen (Russia),Police (Russia),Russian Federation,145,1
2926,57.0,"Citizen (Palestinian Territory, Occupied)",Israel,Occupied Palestinian Territory,141,1
2937,57.0,Activist (South Korea),North Korea,South Korea,145,1
2916,57.0,Citizen (Belarus),Unspecified Actor,Belarus,141,1
2930,57.0,Citizen (India),Unspecified Actor,India,141,1
2932,57.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
2928,57.0,Lawmaker (Kuwait),Military Personnel - Special (Kuwait),Kuwait,145,1
2923,57.0,Children (Tunisia),Military Personnel - Special (Tunisia),Tunisia,145,1
2935,57.0,Protester (Thailand),Military (Thailand),Thailand,145,1
2910,57.0,Protester (Tunisia),Labor Union (Tunisia),Tunisia,141,1
2925,57.0,"Protester (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,141,1
2929,57.0,Citizen (Kuwait),Military Personnel - Special (Kuwait),Kuwait,145,1
2943,57.0,Student (Brazil),Unspecified Actor,Brazil,141,1
2931,57.0,Civic Group (India),Unspecified Actor,India,141,1
2970,58.0,Citizen (China),Government Official (China),China,141,1
2965,58.0,Citizen (United States),Unspecified Actor,United States,145,1
2962,58.0,"Citizen (Palestinian Territory, Occupied)",United States,Occupied Palestinian Territory,145,1
2968,58.0,Children (Niger),Unspecified Actor,Niger,141,1
2957,58.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,141,1
2954,58.0,Children (Nigeria),Military (Nigeria),Nigeria,141,1
2966,58.0,Citizen (United States),Unspecified Actor,United States,145,1
2967,58.0,Student (Indonesia),Unspecified Actor,Indonesia,141,1
2958,58.0,Citizen (Afghanistan),Military (International),Afghanistan,141,1
2972,58.0,Protester (Belgium),Unspecified Actor,Belgium,141,1
2975,58.0,Citizen (India),Unspecified Actor,India,143,1
2963,58.0,Citizen (India),Cabinet / Council of Ministers / Advisors (India),India,141,1
2971,58.0,Citizen (China),Government Official (China),China,141,1
2959,58.0,Protester (Afghanistan),Police (Afghanistan),Afghanistan,145,1
2953,58.0,Citizen (Iran),Unspecified Actor,Iran,141,1
2974,58.0,Protester (Iran),Police (Iran),Iran,141,1
2951,58.0,Business (Israel),Unspecified Actor,Israel,143,1
2960,58.0,Men (Tunisia),Unspecified Actor,Tunisia,145,1
2978,58.0,Protester (India),Police (India),India,141,1
2980,58.0,Citizen (China),Unspecified Actor,China,141,1
2973,58.0,Citizen (Nigeria),Unspecified Actor,Nigeria,141,1
2964,58.0,Villager (India),Unspecified Actor,India,143,1
2981,58.0,Citizen (China),Unspecified Actor,China,141,1
2976,58.0,Citizen (India),Police (India),India,141,1
2977,58.0,Bharatiya Janata,Unspecified Actor,India,143,1
2955,58.0,Men (Tunisia),Unspecified Actor,Tunisia,145,1
2979,58.0,Opposition Supporter (Belarus),Unspecified Actor,Belarus,141,1
2949,58.0,Children (Tunisia),Unspecified Actor,Tunisia,141,1
2969,58.0,Citizen (Israel),Education (Israel),Israel,141,1
2956,58.0,Children (Tunisia),Military Personnel - Special (Tunisia),Tunisia,145,1
2961,58.0,"Citizen (Palestinian Territory, Occupied)",Israel,Occupied Palestinian Territory,141,1
2952,58.0,Business (Israel),Unspecified Actor,Israel,143,1
2950,58.0,Protester (Tunisia),Unspecified Actor,Tunisia,141,1
2984,59.0,Children (Tunisia),Military Personnel - Special (Tunisia),Tunisia,145,1
2997,59.0,All Nigeria Peoples Party,Government (Nigeria),Nigeria,141,1
2986,59.0,Protester (Tunisia),Military Personnel - Special (Tunisia),Tunisia,145,1
3001,59.0,Citizen (United Kingdom),Unspecified Actor,United Kingdom,141,1
2993,59.0,Bharatiya Janata,Unspecified Actor,India,141,1
3007,59.0,Employee (Mexico),Unspecified Actor,Mexico,143,1
2988,59.0,Citizen (Haiti),Unspecified Actor,Haiti,141,1
2995,59.0,Aung San,Unspecified Actor,Myanmar,143,1
2999,59.0,Civic United Front,Unspecified Actor,Tanzania,141,1
2987,59.0,Citizen (India),Unspecified Actor,India,141,1
3004,59.0,Citizen (India),Unspecified Actor,India,141,1
2983,59.0,Men (Tunisia),Unspecified Actor,Tunisia,145,1
2982,59.0,Protester (Chile),Unspecified Actor,Chile,141,1
2994,59.0,Aung San,Unspecified Actor,Myanmar,143,1
3000,59.0,Civic United Front,Unspecified Actor,Tanzania,141,1
3003,59.0,Citizen (Belarus),Unspecified Actor,Belarus,141,1
3002,59.0,Citizen (Pakistan),Unspecified Actor,Pakistan,141,1
2991,59.0,Citizen (Belarus),Alexander Lukashenko,Belarus,141,1
2998,59.0,Citizen (Tanzania),Unspecified Actor,Tanzania,141,1
2989,59.0,Indigenous People (United States),Unspecified Actor,United States,141,1
2985,59.0,Communist Party (Moldova),Unspecified Actor,"Moldova, Republic of",143,1
3005,59.0,Villager (India),Unspecified Actor,India,141,1
2990,59.0,Protester (Belarus),Alexander Lukashenko,Belarus,141,1
3006,59.0,Protester (Bolivia),Unspecified Actor,Bolivia,141,1
2992,59.0,Aung San,Unspecified Actor,Myanmar,143,1
3008,59.0,Protester (Senegal),Unspecified Actor,Senegal,141,1
2996,59.0,Protester (Israel),Unspecified Actor,Israel,141,1
3022,60.0,Protester (Russia),Unspecified Actor,Russian Federation,141,1
3031,60.0,Protester (Russia),Police (Russia),Russian Federation,141,1
3034,60.0,Protester (Cote d'Ivoire),Military Personnel - Special (Cote d'Ivoire),Cote d'Ivoire,145,1
3030,60.0,Protester (Russia),Police (Russia),Russian Federation,141,1
3020,60.0,Activist (India),Unspecified Actor,India,141,1
3035,60.0,Christian (Egypt),Unspecified Actor,Egypt,141,1
3043,60.0,Citizen (India),Unspecified Actor,India,141,1
3033,60.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
3016,60.0,National League for Democracy,Unspecified Actor,Myanmar,143,1
3040,60.0,Human Rights Activist (India),Unspecified Actor,India,141,1
3045,60.0,Citizen (Pakistan),Unspecified Actor,Pakistan,141,1
3044,60.0,Activist (Cambodia),Unspecified Actor,Cambodia,141,1
3036,60.0,Christian (Egypt),Unspecified Actor,Egypt,141,1
3048,60.0,Activist (Russia),Unspecified Actor,Russian Federation,141,1
3017,60.0,Opposition Supporter (Belarus),Unspecified Actor,Belarus,141,1
3051,60.0,Activist (Russia),Unspecified Actor,Russian Federation,141,1
3032,60.0,Opposition Activist (Russia),Unspecified Actor,Russian Federation,141,1
3042,60.0,Citizen (India),Unspecified Actor,India,141,1
3041,60.0,Protester (India),Unspecified Actor,India,141,1
3053,60.0,Activist (India),Minister Patnaik,India,145,1
3038,60.0,Protester (Pakistan),Police (Pakistan),Pakistan,145,1
3027,60.0,Citizen (Liberia),Unspecified Actor,Liberia,141,1
3014,60.0,Citizen (Pakistan),United States,Pakistan,141,1
3012,60.0,Party Member (Haiti),Unspecified Actor,Haiti,141,1
3013,60.0,Religion (Pakistan),Unspecified Actor,Pakistan,141,1
3009,60.0,Aung San,Unspecified Actor,Myanmar,143,1
3010,60.0,Children (Kenya),Businessperson (Kenya),Kenya,141,1
3023,60.0,Opposition Supporter (Russia),Unspecified Actor,Russian Federation,141,1
3011,60.0,Citizen (Thailand),Cambodia,Thailand,141,1
3037,60.0,Grand National Party,Unspecified Actor,South Korea,143,1
3047,60.0,Protester (Russia),Vladimir Putin,Russian Federation,141,1
3021,60.0,Representatives (India),Unspecified Actor,India,141,1
3024,60.0,Salam Fayyad,Unspecified Actor,Occupied Palestinian Territory,141,1
3029,60.0,Protester (Belarus),Organization for Security and Cooperation in Europe,Belarus,141,1
3025,60.0,Activist (United States),Unspecified Actor,United States,141,1
3028,60.0,Citizen (Liberia),Unspecified Actor,Liberia,141,1
3015,60.0,National League for Democracy,Unspecified Actor,Myanmar,143,1
3050,60.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
3026,60.0,Citizen (Liberia),National Elections Commission of the Republic of Liberia,Liberia,141,1
3049,60.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
3046,60.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
3019,60.0,Citizen (Pakistan),Unspecified Actor,Pakistan,141,1
3018,60.0,Asif Ali Zardari,Police (Pakistan),Pakistan,145,1
3055,60.0,Protester (Bolivia),Police (Bolivia),Bolivia,145,1
3039,60.0,Citizen (Iran),Head of Government (Iran),Iran,141,1
3054,60.0,Citizen (Bolivia),Unspecified Actor,Bolivia,141,1
3052,60.0,Opposition Force (Russia),Unspecified Actor,Russian Federation,141,1
3078,61.0,Activist (India),India,India,141,1
3081,61.0,Citizen (India),Unspecified Actor,India,143,1
3065,61.0,"Citizen (Palestinian Territory, Occupied)",Israel,Occupied Palestinian Territory,141,1
3064,61.0,Christian (Iraq),Unspecified Actor,Iraq,141,1
3063,61.0,Christian (Egypt),Unspecified Actor,Egypt,141,1
3062,61.0,Christian (Egypt),Government (Egypt),Egypt,141,1
3061,61.0,Indigenous People (Middle East),Police (Egypt),,145,1
3060,61.0,Protester (Egypt),Police (Egypt),Egypt,141,1
3059,61.0,Christian (Egypt),Unspecified Actor,Egypt,141,1
3058,61.0,Christian (Egypt),Police (Egypt),Egypt,145,1
3076,61.0,Citizen (Cambodia),Government (Cambodia),Cambodia,141,1
3073,61.0,Protester (Pakistan),Police (Pakistan),Pakistan,141,1
3093,61.0,Citizen (Tunisia),Unspecified Actor,Tunisia,141,1
3069,61.0,Citizen (India),Unspecified Actor,India,141,1
3103,61.0,Citizen (Mexico),Unspecified Actor,Mexico,141,1
3057,61.0,Citizen (Iran),Unspecified Actor,Iran,141,1
3085,61.0,Christian (Egypt),Egypt,Egypt,141,1
3101,61.0,Protester (Cuba),Unspecified Actor,Cuba,144,1
3079,61.0,Employee (Argentina),Unspecified Actor,Argentina,144,1
3095,61.0,Protester (Haiti),Unspecified Actor,Haiti,144,1
3077,61.0,"Protester (Palestinian Territory, Occupied)",Israeli Defense Forces,Occupied Palestinian Territory,141,1
3092,61.0,Citizen (India),Unspecified Actor,India,141,1
3075,61.0,Citizen (Bangladesh),Unspecified Actor,Bangladesh,141,1
3074,61.0,Protester (Russia),Police (Russia),Russian Federation,141,1
3102,61.0,Citizen (Mexico),Unspecified Actor,Mexico,141,1
3088,61.0,Christian (Egypt),Egypt,Egypt,141,1
3100,61.0,Protester (Cuba),Unspecified Actor,Cuba,141,1
3083,61.0,Citizen (India),Unspecified Actor,India,143,1
3097,61.0,Citizen (India),Unspecified Actor,India,142,1
3098,61.0,Citizen (India),Unspecified Actor,India,141,1
3086,61.0,Citizen (India),Unspecified Actor,India,143,1
3094,61.0,Protester (Haiti),Unspecified Actor,Haiti,141,1
3070,61.0,Activist (India),Unspecified Actor,India,141,1
3089,61.0,Protester (Pakistan),Police (Pakistan),Pakistan,145,1
3090,61.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
3066,61.0,Salam Fayyad,Unspecified Actor,Occupied Palestinian Territory,141,1
3084,61.0,Villager (India),Unspecified Actor,India,143,1
3071,61.0,Protester (Cote d'Ivoire),Military Personnel - Special (Cote d'Ivoire),Cote d'Ivoire,145,1
3056,61.0,Christian (Egypt),Unspecified Actor,Egypt,141,1
3082,61.0,Villager (India),Unspecified Actor,India,143,1
3091,61.0,Communist Party of India,Unspecified Actor,India,141,1
3096,61.0,Citizen (India),Unspecified Actor,India,141,1
3080,61.0,Citizen (Haiti),Haiti,Haiti,144,1
3099,61.0,Communist Party of India (Maoist),Unspecified Actor,India,141,1
3087,61.0,Citizen (India),Unspecified Actor,India,143,1
3072,61.0,Citizen (Pakistan),Unspecified Actor,Pakistan,141,1
3067,61.0,Christian (Egypt),Government (Egypt),Egypt,141,1
3068,61.0,Christian (Egypt),Government (Egypt),Egypt,141,1
3106,62.0,Protester (Israel),Police (Israel),Israel,141,1
3133,62.0,Citizen (Cuba),Unspecified Actor,Cuba,141,1
3131,62.0,Citizen (Brazil),Unspecified Actor,Brazil,141,1
3113,62.0,Citizen (Pakistan),Unspecified Actor,Pakistan,141,1
3122,62.0,Citizen (Egypt),Government (Egypt),Egypt,141,1
3109,62.0,Activist (Israel),Unspecified Actor,Israel,141,1
3110,62.0,"Women (Palestinian Territory, Occupied)",Israel,Occupied Palestinian Territory,141,1
3111,62.0,Citizen (Pakistan),United States,Pakistan,141,1
3130,62.0,Protester (Cuba),Unspecified Actor,Cuba,144,1
3121,62.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
3117,62.0,Protester (Israel),Police (Israel),Israel,141,1
3104,62.0,Christian (Egypt),Government (Egypt),Egypt,141,1
3119,62.0,Alliance for Democracy,Government (Cambodia),Nigeria,141,1
3129,62.0,Protester (Cuba),Unspecified Actor,Cuba,141,1
3105,62.0,Protester (Cote d'Ivoire),Military Personnel - Special (Cote d'Ivoire),Cote d'Ivoire,145,1
3116,62.0,Children (Egypt),Other Authorities / Officials (Egypt),Egypt,141,1
3107,62.0,Protester (Israel),Unspecified Actor,Israel,141,1
3132,62.0,Citizen (Brazil),Unspecified Actor,Brazil,141,1
3115,62.0,Men (Tunisia),Unspecified Actor,Tunisia,145,1
3126,62.0,Activist (South Korea),North Korea,South Korea,145,1
3124,62.0,Citizen (Egypt),Unspecified Actor,Egypt,141,1
3125,62.0,Citizen (Egypt),Unspecified Actor,Egypt,141,1
3108,62.0,Activist (South Korea),North Korea,South Korea,145,1
3112,62.0,Children (Pakistan),Unspecified Actor,Pakistan,141,1
3128,62.0,Protester (Russia),Unspecified Actor,Russian Federation,141,1
3123,62.0,Citizen (China),Unspecified Actor,China,141,1
3120,62.0,Alliance for Democracy,Government (Cambodia),Nigeria,141,1
3127,62.0,Boris Efimovich Nemtsov,Russia,Russian Federation,141,1
3118,62.0,Muhannad,Unspecified Actor,,142,1
3114,62.0,Children (Egypt),Police (Egypt),Egypt,145,1
3144,63.0,Protester (Egypt),Police (Egypt),Egypt,145,1
3157,63.0,Protester (Egypt),Police (Egypt),Egypt,141,1
3143,63.0,Protester (Egypt),Police (Egypt),Egypt,145,1
3170,63.0,Protester (India),Police (India),India,145,1
3145,63.0,Protester (Egypt),Police (Egypt),Egypt,145,1
3169,63.0,Human Rights Activist (India),Unspecified Actor,India,142,1
3163,63.0,Muhannad,Unspecified Actor,,142,1
3134,63.0,Citizen (North Korea),Unspecified Actor,North Korea,141,1
3151,63.0,Muslim (Egypt),Unspecified Actor,Egypt,141,1
3153,63.0,Children (Egypt),Police (Egypt),Egypt,145,1
3152,63.0,Student (Egypt),Unspecified Actor,Egypt,141,1
3164,63.0,Citizen (Thailand),Unspecified Actor,Thailand,141,1
3165,63.0,Citizen (Egypt),Unspecified Actor,Egypt,141,1
3156,63.0,Protester (Egypt),Ahmed el-Tayeb,Egypt,145,1
3155,63.0,Protester (Egypt),Military Personnel - Special (Egypt),Egypt,145,1
3154,63.0,Christian (Egypt),Unspecified Actor,Egypt,141,1
3138,63.0,Citizen (North Korea),Unspecified Actor,North Korea,141,1
3135,63.0,Protester (Egypt),Government (Egypt),Egypt,141,1
3136,63.0,Citizen (North Korea),Unspecified Actor,North Korea,141,1
3162,63.0,Citizen (Uganda),National Resistance Movement,Uganda,141,1
3161,63.0,Christian (Egypt),Police (Egypt),Egypt,145,1
3160,63.0,Citizen (Uganda),National Resistance Movement,Uganda,141,1
3141,63.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
3140,63.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,141,1
3139,63.0,Citizen (Egypt),Unspecified Actor,Egypt,141,1
3168,63.0,Farm Worker (India),Unspecified Actor,India,141,1
3167,63.0,Protester (Russia),Unspecified Actor,Russian Federation,141,1
3166,63.0,Protester (Egypt),Egypt,Egypt,144,1
3173,63.0,Activist (Tunisia),Unspecified Actor,Tunisia,141,1
3171,63.0,Protester (Spain),Unspecified Actor,Spain,141,1
3172,63.0,Citizen (Egypt),Unspecified Actor,Egypt,141,1
3147,63.0,Activist (Bangladesh),City Mayor (Bangladesh),Bangladesh,145,1
3148,63.0,Protester (Egypt),Police (Egypt),Egypt,145,1
3149,63.0,Protester (Egypt),Police (Egypt),Egypt,145,1
3150,63.0,Christian (Egypt),Unspecified Actor,Egypt,141,1
3159,63.0,Human Rights Activist (Egypt),Unspecified Actor,Egypt,141,1
3158,63.0,Employee (India),Business (India),India,141,1
3142,63.0,Christian (Egypt),Unspecified Actor,Egypt,141,1
3146,63.0,Activist (Bangladesh),Bangladesh Nationalist Party,Bangladesh,145,1
3137,63.0,Student (Iran),Unspecified Actor,Iran,141,1
3219,64.0,Citizen (Georgia),Police (Georgia),Georgia,141,1
3217,64.0,Citizen (Cambodia),Unspecified Actor,Cambodia,141,1
3218,64.0,Citizen (Cambodia),Unspecified Actor,Cambodia,141,1
3215,64.0,Activist (India),Unspecified Actor,India,141,1
3216,64.0,Citizen (Cambodia),Unspecified Actor,Cambodia,141,1
3231,64.0,Citizen (Russia),Russia,Russian Federation,141,1
3226,64.0,Citizen (Mauritania),Military Personnel - Special (Mauritania),Mauritania,145,1
3195,64.0,Protester (Italy),Foreign Affairs (Brazil),Italy,141,1
3196,64.0,Citizen (Egypt),Unspecified Actor,Egypt,141,1
3197,64.0,Protester (Egypt),Egypt,Egypt,144,1
3198,64.0,Christian (Middle East),Unspecified Actor,,141,1
3174,64.0,Citizen (Egypt),Christian (Egypt),Egypt,141,1
3232,64.0,Worker's Party,Unspecified Actor,Brazil,143,1
3233,64.0,Brazilian Democratic Movement Party,Unspecified Actor,Brazil,143,1
3234,64.0,Brazilian Democratic Movement Party,Unspecified Actor,Brazil,143,1
3235,64.0,Brazilian Democratic Movement Party,Ministry (Brazil),Brazil,143,1
3236,64.0,Worker's Party,Unspecified Actor,Brazil,143,1
3205,64.0,Citizen (Haiti),Unspecified Actor,Haiti,141,1
3206,64.0,Protester (Haiti),Unspecified Actor,Haiti,141,1
3207,64.0,Protester (Egypt),Ruling Party (Egypt),Egypt,141,1
3208,64.0,Protester (Egypt),Police (Egypt),Egypt,145,1
3209,64.0,Christian (Egypt),Unspecified Actor,Egypt,141,1
3210,64.0,Protester (Egypt),Police (Egypt),Egypt,145,1
3179,64.0,Opposition Activist (Russia),Boris Efimovich Nemtsov,Russian Federation,141,1
3180,64.0,Professor (India),Unspecified Actor,India,141,1
3181,64.0,Student (India),Unspecified Actor,India,141,1
3182,64.0,Activist (Russia),Russia,Russian Federation,141,1
3223,64.0,Citizen (Russia),Unspecified Actor,Russian Federation,141,1
3224,64.0,Protester (Russia),Russia,Russian Federation,141,1
3221,64.0,Student (Tunisia),Unspecified Actor,Tunisia,141,1
3222,64.0,Student (Tunisia),Unspecified Actor,Tunisia,141,1
3225,64.0,Student (United Kingdom),Unspecified Actor,United Kingdom,141,1
3220,64.0,Villager (India),Unspecified Actor,India,141,1
3189,64.0,Citizen (Pakistan),Unspecified Actor,Pakistan,141,1
3190,64.0,Pakistan People's Party,Unspecified Actor,Pakistan,141,1
3191,64.0,Citizen (Jordan),Unspecified Actor,Jordan,143,1
3192,64.0,Activist (Russia),Unspecified Actor,Russian Federation,141,1
3193,64.0,Opposition Supporter (Russia),Unspecified Actor,Russian Federation,141,1
3194,64.0,Citizen (Egypt),Police (Egypt),Egypt,145,1
3175,64.0,Citizen (Belarus),Unspecified Actor,Belarus,141,1
3176,64.0,Protester (Tunisia),Police (Tunisia),Tunisia,141,1
3177,64.0,Protester (Tunisia),Ruling Party (Tunisia),Tunisia,145,1
3178,64.0,Opposition Activist (Russia),Court Judge (Russia),Russian Federation,141,1
3199,64.0,Protester (Egypt),Police (Egypt),Egypt,141,1
3200,64.0,Student (Tunisia),Unspecified Actor,Tunisia,141,1
3201,64.0,Student (Tunisia),Unspecified Actor,Tunisia,141,1
